"date","site_name","GPP","ER","depth","temp.water","day.length","discharge","shortwave","velocity"
2010-09-22,"nwis_11463682",5.84200952592988,-8.72919293427477,0.484074088882385,18.0864583333333,11.5,4.45311915790625,244.777375,0.610008179861424
2010-09-23,"nwis_11463682",5.65034692717448,-8.34384128528696,0.481796352462221,18.1927083333333,11.5,4.3979602996875,236.258333333333,0.606902743866338
2010-09-24,"nwis_11463682",5.75590717631757,-8.21836240292041,0.476388298280132,18.6302083333333,11.5,4.2693546195625,242.245166666667,0.599536187412009
2010-09-25,"nwis_11463682",6.07049156873303,-8.57319913200796,0.475389720735266,19.003125,11.5,4.24546227990625,241.587666666667,0.598175574005693
2010-09-26,"nwis_11463682",6.0114482585031,-8.63277217758301,0.473863130626452,19.1947916666667,11.5,4.20947628684375,239.562583333333,0.59609704503033
2010-09-27,"nwis_11463682",6.14348359562877,-8.84391574249203,0.47457193521434,19.475,11.5,4.22776425053125,242.435083333333,0.597066799711002
2010-09-28,"nwis_11463682",6.56736246474281,-9.53388893849122,0.467671366401756,19.5510416666667,11.5,4.067007150375,236.207541666667,0.587676933156272
2010-09-29,"nwis_11463682",5.96258051998781,-8.55453606910649,0.465795983211617,19.5177083333333,11.5,4.02305704409375,231.757791666667,0.585124184634231
2010-09-30,"nwis_11463682",5.73766672181882,-8.45285520350908,0.465606584521041,19.1322916666667,11.25,4.01863253675,224.196625,0.584866409348894
2010-10-01,"nwis_11463682",5.35294903353676,-8.01514379159335,0.468466162226698,19.0572916666667,11.25,4.08382027828125,224.290666666667,0.588753342548954
2010-10-02,"nwis_11463682",3.88944931374199,-6.50183675212131,0.477056464431921,18.0885416666667,11.25,4.28498787884375,163.942458333333,0.600445594296028
2010-10-03,"nwis_11463682",4.90247165584659,-8.03308887186583,0.487313685509343,17.8395833333333,11.25,4.531875388625,156.864291666667,0.614425866915844
2010-10-04,"nwis_11463682",4.96598854477917,-8.01896338836134,0.490592050881869,17.090625,11.25,4.6126963894375,211.328,0.618899555551851
